t[s],x[m],v[m/s],DE,Em,v0
47.500000000000405,17.69610356219667,-8.235738404924843,-0.017417292341397758,49.571297601376486,10
47.600000000000406,16.85483361814199,-8.41269944054681,-0.017026228875108757,49.591026753250766,10
47.70000000000041,15.996708840469166,-8.58124777672823,-0.016577970482877895,49.61364138913881,10
47.80000000000041,15.122587353955874,-8.741214865132921,-0.016074309750016297,49.63905107311168,10
47.90000000000041,14.233343280088626,-8.89244073867248,-0.01551726081579428,49.66715419184318,10
48.00000000000041,13.32986586294129,-9.034774171473366,-0.014909051318899996,49.6978383609615,10
48.10000000000041,12.413058579931011,-9.168072830102778,-0.014252113489111522,49.73098087447433,10
48.200000000000415,11.483838238340802,-9.292203415902089,-0.013549074420809874,49.766449195470145,10
48.300000000000416,10.543134058512251,-9.407041798285496,-0.012802745567229734,49.80410148613326,10
48.40000000000042,9.591886744625189,-9.512473138870618,-0.012016111497456263,49.843787174953334,10
48.50000000000042,8.631047543993501,-9.608392006316869,-0.011192317961134544,49.885347558860765,10
48.60000000000042,7.661577295817821,-9.694702481756805,-0.01033465930861593,49.92861643788033,10
48.70000000000042,6.684445470346323,-9.771318254714982,-0.009446565316852363,49.9734207797648,10
48.80000000000042,5.700629199404478,-9.838162709418446,-0.008531587473716571,50.019581411951,10
48.900000000000425,4.711112299263229,-9.89516900141249,-0.00759338477560372,50.066913738070795,10
49.000000000000426,3.716884286822717,-9.942280124405123,-0.006635709095103033,50.115228476152055,10
49.10000000000043,2.718939390095382,-9.97944896727335,-0.005662390177260901,50.16433241555719,10
49.20000000000043,1.7182755539779515,-10.006638361174305,-0.0046773203244300805,50.214029189632505,10
49.30000000000043,0.7158934423065428,-10.023821116714085,-0.003684438830951798,50.264120060978485,10
49.40000000000043,-0.2872045628071722,-10.030980051137151,-0.0026877162299186676,50.314404716200606,10
49.50000000000043,-1.2900153633580802,-10.028108005509079,-0.0016911384150123576,50.36468206696263,10
49.600000000000435,-2.29153614854563,-10.015207851875498,-0.0006986907009141776,50.41475105413888,10
49.700000000000436,-3.290765397584634,-9.992292490390042,0.00028565811396694406,50.464411451849635,10
49.80000000000044,-4.286703881226054,-9.959384836414197,0.001257971618720369,50.513464668164445,10
49.90000000000044,-5.278355660986247,-9.916517797601935,0.0022143615316401843,50.56171453927125,10
50.00000000000044,-6.264729085085455,-9.863734240992073,0.0031510032494651142,50.60896811393552,10
50.10000000000044,-7.244837780099577,-9.801086950141219,0.004064151141965412,50.65503642511216,10
50.20000000000044,-8.2177016373336,-9.728638572340223,0.004950153530719064,50.69973524562478,10
50.300000000000445,-9.182347792930289,-9.646461555966887,0.00580546729217314,50.74288582489014,10
50.400000000000446,-10.137811600734047,-9.554638078037584,0.006626672026595781,50.78431560374176,10
50.50000000000045,-11.083137596937071,-9.453259962030243,0.007410483736253997,50.82385890449402,10
50.60000000000045,-12.017380455543158,-9.342428586060873,0.008153767958121115,50.86135759348721,10
50.70000000000045,-12.939605933693702,-9.222254781505441,0.008853552298593574,50.89666171346405,10
50.80000000000045,-13.848891805910553,-9.092858722168504,0.009507038320093877,50.92963008324874,10
50.90000000000045,-14.744328786321493,-8.9543698041094,0.010111612732022483,50.96013086233054,10
51.000000000000455,-15.625021437946112,-8.806926516246184,0.010664857841305296,50.988042078093855,10
51.100000000000456,-16.490089068132782,-8.650676301866723,0.011164561220750643,51.01325211358687,10
